ID,Medical importance group,Source,Family,Genus,Species,Epithet,Author,Deparment,Municipality,Locality,Type locality,LAN,LONG,Elevation,Remarks,Model
538,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Cesar,Chiriguaná,Unknown,No,9.361028,-73.59339,34.0,,Yes
539,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Cesar,Chiriguaná,Unknown,No,9.361028,-73.59339,34.0,,Yes
540,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Tolima,Armero,"Guayabal, Serpentario",No,4.964619444,-74.90488889,340.0,,Yes
541,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Tolima,Armero,Unknown,No,4.964619444,-74.90488889,340.0,,Yes
542,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Tolima,Armero,Unknown,No,4.964619444,-74.90488889,340.0,,Yes
543,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Tolima,Armero,Unknown,No,4.964619444,-74.90488889,340.0,,Yes
544,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Tolima,Armero,Unknown,No,4.964619444,-74.90488889,340.0,,Yes
545,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Antioquia,Frontino,"Sector Pantanos, Comunidad Lano",No,6.7263889,-76.5291667,995.0,,Yes
546,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Chocó,Río Quito,"Cuenca hidrografica, Río Quito",No,5.5092,-76.7479722,43.0,,Yes
547,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Risaralda,Pueblo Rico,"Área de Manejo Especial Alto Amurrupá, Corregimiento de Santa cecilia",No,5.3157778,-76.1519444,1088.0,,Yes
548,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Antioquia,Frontino,Extremo occidental del municipio de Frontino,No,6.6990833,-76.5605,1009.0,,Yes
549,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Sucre,Colosó,Estación primates,No,9.536167,-75.350167,365.0,,Yes
550,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Valle del Cauca,Calima,Campo alegre,No,3.9298083,-76.668525,657.0,,Yes
551,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Cauca,Timbiquí,Comunidad indígena Sierpe,No,2.6734167,-77.6098611,84.0,,Yes
552,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Antioquia,San Carlos,"Central Hidroelectrica San Carlos, Bosque La Villa",No,6.205972222,-74.85341667,880.0,,Yes
553,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Antioquia,Valdivia,Unknown,No,7.290241269,-75.39901543,310.0,,Yes
554,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Atlántico,Usiacurí,Unknown,No,10.75055556,-75.03444444,218.0,,Yes
555,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Antioquia,Cocorná,Unknown,No,6.0028,-75.09816,1006.0,,Yes
556,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Antioquia,Maceo,Unknown,No,6.5469,-74.6436,582.0,,Yes
557,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Antioquia,Anorí,Unknown,No,7.078424986,-75.15066617,1582.0,,Yes
558,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Córdoba,Tierralta,Unknown,No,8.1736,-76.0592,52.0,,Yes
559,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Córdoba,Tierralta,Unknown,No,8.1736,-76.0592,52.0,,Yes
560,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Chocó,Nuquí,"Río Coqui, Sitio Bongo",No,5.618611111,-77.32361111,197.0,,Yes
561,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Caldas,Victoria,Unknown,No,5.321944444,-74.82083333,368.0,,Yes
562,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Antioquia,Yolombó,Fca. Normandia,No,6.766333333,-75.10480556,1041.0,,Yes
563,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Antioquia,Yolombó,Fca. Normandia,No,6.6019,-75.0139,1370.0,,Yes
564,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Antioquia,Gómez Plata,Hda. Vegas de la Clara,No,6.584722,-75.19889,1122.0,,Yes
565,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Cesar,La Jagua de Ibirico,"Mina Yerbabuena, Cano Canime",No,9.56375,-73.26875,212.0,,Yes
566,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Antioquia,Guadalupe,Unknown,No,6.816882361,-75.24402665,1898.0,,Yes
567,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Antioquia,Puerto Berrío,Carretera entre la hondita y La Alejandria,No,6.449664,-74.666682,589.0,,Yes
568,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Antioquia,Valdivia,Unknown,No,7.163124051,-75.43969574,1095.0,,Yes
569,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Chocó,Acandí,Unknown,No,8.42468,-77.2928,56.0,,Yes
570,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Antioquia,Maceo,Unknown,No,6.5469,-74.6436,582.0,,Yes
571,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Antioquia,Maceo,Unknown,No,6.5469,-74.6436,582.0,,Yes
572,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Antioquia,Anorí,Unknown,No,7.078424986,-75.15066617,1582.0,,Yes
573,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Antioquia,Maceo,Unknown,No,6.546944444,-74.64361111,581.0,,Yes
574,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Córdoba,Tierralta,Unknown,No,8.1736,-76.0592,52.0,,Yes
575,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Córdoba,Tierralta,Unknown,No,8.1736,-76.0592,52.0,,Yes
576,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Antioquia,Gómez Plata,Hda. Vegas de La Clara - UdeA,No,6.584722,-75.198889,1122.0,,Yes
577,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Antioquia,Anorí,Bosque Fca. Salvadora,No,7.078424986,-75.15066617,1582.0,,Yes
578,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Antioquia,Maceo,Fca. San Pedro,No,6.5544,-74.7906,941.0,,Yes
579,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Antioquia,San Roque,Bosque Cercano a la Hidroelectrica,No,6.8906,-75.5067,2707.0,"Troubled locality, dubious elevation",No
580,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Antioquia,Dabeiba,Unknown,No,7.0386,-76.3933,265.0,,Yes
581,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Antioquia,Mutatá,Camaguey,No,7.197167,-76.4155,281.0,,Yes
582,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Antioquia,Amalfi,Bosque Normandia,No,6.762407,-75.094894,1115.0,,Yes
583,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Antioquia,Valdivia,Unknown,No,7.163124051,-75.43969574,1095.0,,Yes
584,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Chocó,Unguía,San Francisco - Bosque de los Gigantes,No,8.34762,-77.11842,190.0,,Yes
585,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Cundinamarca,Tena,Finca Buenos Aires,No,4.657222222,-74.36861111,1760.0,"Troubled locality, could be Bothrocophias microphtalmus species group",No
586,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Antioquia,San Carlos,"Central Hidroelectrica San Carlos, Rastrojo Perrera",No,6.208583333,-74.81341667,880.0,,Yes
587,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Cundinamarca,Tena,Finca Buenos Aires,No,4.657222222,-74.36861111,1760.0,"Troubled locality, could be Bothrocophias microphtalmus species group",No
588,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Caldas,Norcasia,Vereda San Roque,No,5.577777778,-74.88611111,727.0,,Yes
589,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Antioquia,Yarumal,Unknown,No,6.963991326,-75.4179242,2280.0,,Yes
590,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Antioquia,Yolombó,Unknown,No,6.594083248,-75.01446717,1454.0,,Yes
591,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Antioquia,Amalfi,Unknown,No,6.77796,-75.10252,958.0,,Yes
592,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Chocó,Nuquí,Unknown,No,5.5833,-77.4833,30.0,,Yes
593,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Antioquia,Anorí,Represa Porce II,No,6.809001,-75.151501,834.0,,Yes
594,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Chocó,Nuquí,Unknown,No,5.67014,-77.28753,30.0,,Yes
595,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Antioquia,Maceo,Unknown,No,6.5469,-74.6436,581.0,,Yes
596,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Antioquia,Maceo,Unknown,No,6.5469,-74.6436,581.0,,Yes
597,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Antioquia,Maceo,Unknown,No,6.546944444,-74.64361111,581.0,,Yes
598,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Antioquia,Maceo,Qda. Sta. Barbara,No,6.5469,-74.6436,582.0,,Yes
599,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Córdoba,Tierralta,Unknown,No,8.1736,-76.0592,52.0,,Yes
600,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Antioquia,Amalfi,Rio Tinita,No,6.911944,-75.078333,1545.0,,Yes
601,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Antioquia,Maceo,Hda. Sta. Barbara,No,6.5469,-74.6436,581.0,,Yes
602,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Antioquia,Amalfi,Qda. El Caiman,No,6.786053,-75.133925,898.0,,Yes
603,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Sucre,Colosó,Unknown,No,9.4967,-75.3556,148.0,,Yes
604,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Antioquia,Yondó,"Cienaga Barbacoas, Finca Casa Loma",No,6.7336,-74.2581,87.0,,Yes
605,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Antioquia,Barbosa,Unknown,No,6.4386,-75.3331,1307.0,,Yes
606,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Antioquia,San Luis,Unknown,No,6.029058125,-74.94332198,901.0,,Yes
607,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Antioquia,Maceo,Unknown,No,6.459689,-74.666795,617.0,,Yes
608,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Antioquia,Yondó,Fca. Normandia,No,6.736001,-75.075833,1082.0,,Yes
609,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Antioquia,Gómez Plata,Hacienda Vegas de la Clara,No,6.58151,-75.197613,1056.0,,Yes
610,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Antioquia,San Carlos,Unknown,No,6.20453,-74.8949,994.0,,Yes
611,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Nariño,Barbacoas,Unknown,No,1.6558,-78.1653,90.0,,Yes
612,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Antioquia,Amalfi,Unknown,No,6.9106,-75.08,1548.0,,Yes
613,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Antioquia,Caucasia,Unknown,No,8.009871091,-75.24508795,75.0,,Yes
614,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Antioquia,Maceo,Unknown,No,6.5469,-74.6436,582.0,,Yes
615,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Antioquia,Puerto Nare,Unknown,No,6.190040605,-74.5867061,126.0,,Yes
616,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Antioquia,Maceo,Unknown,No,6.546944444,-74.64361111,581.0,,Yes
617,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Cundinamarca,Tena,Finca Buenos Aires,No,4.657222222,-74.36861111,1760.0,"Troubled locality, could be Bothrocophias microphtalmus species group",No
618,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Cauca,Guapi,Vereda Nueva Bellavista,No,2.56575,-77.8225556,10.0,,Yes
619,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Antioquia,San Carlos,"Central Hidroelectrica San Carlos, Rastrojo Zona Baja",No,6.218083333,-74.83577778,756.0,,Yes
620,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Chocó,Nuquí,Corregimiento de Arusí,No,5.6805,-77.2480556,22.0,,Yes
621,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Chocó,Unguía,Corregimiento de Arusí,No,8.2454167,-77.0642222,99.0,,Yes
622,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Atlántico,Barranquilla,Barranquilla,No,10.963889,-74.796389,40.0,,Yes
623,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Santander,Landázuri,Landázuri,No,6.218262,-73.811208,950.0,,Yes
624,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Antioquia,Yondó,Casabe,No,7.003940734,-73.91245795,72.0,,Yes
625,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Caldas,La Dorada,Río Magdalena,No,5.44783,-74.663111,176.0,,Yes
626,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Cundinamarca,Puerto Salgar,Palanquero,No,5.5236111,-74.6661111,164.0,,Yes
627,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Cundinamarca,La Mesa,La Mesa,No,4.645,-74.4911111,933.0,,Yes
628,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Antioquia,Yarumal,Bajira-Uraba,No,6.828333,-75.513056,2768.0,"Troubled locality, dubious elevation",No
629,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Magdalena,Santa Marta,Corregimiento de Minca,No,11.141647,-74.11712,629.0,,Yes
630,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Cundinamarca,Girardot,Girardot,No,4.298659,-74.804681,292.0,,Yes
631,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Tolima,San Sebastian de Mariquita,Unknown,No,5.198894,-74.89295,486.0,,Yes
632,1,4,Viperidae,Bothrops,Bothrops atrox,atrox,"LINNAEUS, 1758",Cundinamarca,Fómeque,Unknown,No,4.485213889,-73.89376111,1886.0,"Troubled locality, could be Bothrocophias microphtalmus species group",No
633,1,4,Viperidae,Bothrops,Bothrops atrox,atrox,"LINNAEUS, 1758",Cundinamarca,Fómeque,Unknown,No,4.485213889,-73.89376111,1886.0,"Troubled locality, could be Bothrocophias microphtalmus species group",No
634,1,4,Viperidae,Bothrops,Bothrops atrox,atrox,"LINNAEUS, 1758",Cundinamarca,Fómeque,Unknown,No,4.485213889,-73.89376111,1886.0,"Troubled locality, could be Bothrocophias microphtalmus species group",No
635,1,4,Viperidae,Bothrops,Bothrops atrox,atrox,"LINNAEUS, 1758",Cundinamarca,Fómeque,Unknown,No,4.485213889,-73.89376111,1886.0,"Troubled locality, could be Bothrocophias microphtalmus species group",No
636,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Cesar,Chiriguaná,Unknown,No,9.361028,-73.59339,34.0,,Yes
637,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Tolima,Armero,Unknown,No,4.964619444,-74.90488889,340.0,,Yes
638,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Tolima,Armero,Unknown,No,4.964619444,-74.90488889,340.0,,Yes
639,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Tolima,Armero,Unknown,No,4.964619444,-74.90488889,340.0,,Yes
640,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Antioquia,Medellín,Unknown,No,6.247638889,-75.56581667,1491.0,,Yes
641,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Cauca,Guapi,Isla Prisón Gorgona,No,2.968391667,-78.18469444,245.0,,Yes
642,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Chocó,Quibdó,Casco Urbano,No,5.695633,-76.64981,48.0,,Yes
643,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Bolívar,San Cristóbal,Unknown,No,10.39431944,-75.06388889,8.0,,Yes
644,1,4,Viperidae,Bothrops,Bothrops atrox,atrox,"LINNAEUS, 1758",Cundinamarca,Fómeque,Unknown,No,4.485213889,-73.89376111,1886.0,"Troubled locality, could be Bothrocophias microphtalmus species group",No
645,1,4,Viperidae,Bothrops,Bothrops atrox,atrox,"LINNAEUS, 1758",Cundinamarca,Fómeque,Unknown,No,4.485213889,-73.89376111,1886.0,"Troubled locality, could be Bothrocophias microphtalmus species group",No
646,1,4,Viperidae,Bothrops,Bothrops atrox,atrox,"LINNAEUS, 1758",Cundinamarca,Fómeque,Unknown,No,4.485213889,-73.89376111,1886.0,"Troubled locality, could be Bothrocophias microphtalmus species group",No
647,1,4,Viperidae,Bothrops,Bothrops atrox,atrox,"LINNAEUS, 1758",Cundinamarca,Fómeque,Unknown,No,4.485213889,-73.89376111,1886.0,"Troubled locality, could be Bothrocophias microphtalmus species group",No
648,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Tolima,Armero,Unknown,No,4.964619444,-74.90488889,340.0,,Yes
649,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Tolima,Armero,Unknown,No,4.964619444,-74.90488889,340.0,,Yes
650,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Tolima,San Sebastian de Mariquita,Unknown,No,5.23599,-74.912231,712.0,,Yes
651,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Caldas,Riosucio,La Girona.,No,7.316667,-73.333333,250.0,,Yes
652,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Boyacá,San Luis de Gaceno,Farallones de San Luis de Gaceno,No,4.8011389,-73.18275,501.0,"Troubled locality, could be Bothrops atrox species group",No
653,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Tolima,Honda,"vereda El Tambor, finca El Tambor, hacienda cerca a la casa",No,5.169361111,-74.80327778,337.0,,Yes
654,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Boyacá,Paya,campo hurones,No,5.572221,-72.311051,629.0,"Troubled locality, could be Bothrops atrox species group",No
655,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Boyacá,Paya,campo hurones,No,5.571934,-72.324862,703.0,"Troubled locality, could be Bothrops atrox species group",No
656,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Valle del Cauca,Buenaventura,Bajo calima,No,3.997777778,-76.97805556,28.0,,Yes
657,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Magdalena,Santa Marta,Palomino,No,11.240791,-74.19904,11.0,,Yes
658,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Bolívar,Santa Rosa,Colombia: Bolivar: Santa Rosa,No,8.361944,-72.440833,53.0,,Yes
659,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Boyacá,Muzo,Muzo,No,5.528968,-74.101293,888.0,,Yes
660,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Antioquia,Pueblorrico,Pueblorrico,No,5.7941667,-75.83,2055.0,,Yes
661,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Antioquia,Chigorodó,Chigorodó,No,7.666300439,-76.6812164,35.0,,Yes
662,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Antioquia,Cañas gordas,Cañasgordas,No,6.749891,-76.025393,1298.0,,Yes
663,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Boyacá,La Victoria,Inspeccion de Policia de Humbo,No,5.52379224,-74.23439322,1475.0,,Yes
664,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Bolívar,Santa Rosa,Colombia: Bolivar: Santa Rosa,No,8.361944,-72.440833,53.0,,Yes
665,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Antioquia,Maceo,Unknown,No,6.551981285,-74.78748653,951.0,,Yes
666,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Tolima,Planadas,Vereda Brusellas,No,3.274405,-75.61919,1147.0,,Yes
667,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Chocó,Medio San Juan,"Caño Decordó, alrededor del pueblo Noanamí.",No,4.548594,-77.061763,63.0,,Yes
668,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Cundinamarca,Puerto Salgar,Unknown,No,5.4650422,-74.6543151,176.0,,Yes
669,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Cundinamarca,Girardot,Girardot,No,4.298659,-74.804681,292.0,,Yes
670,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Cundinamarca,La Mesa,La Mesa,No,4.645,-74.4911111,933.0,,Yes
671,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Boyacá,Muzo,Humbo,No,5.597668,-74.261953,888.0,,Yes
672,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Antioquia,Sabanalarga,Sabanalarga,No,6.848931,-75.817106,857.0,,Yes
673,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Tolima,Chaparral,Chaparral,No,3.723068376,-75.48074305,850.0,,Yes
674,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Cundinamarca,La Mesa,La Mesa,No,4.645,-74.4911111,933.0,,Yes
675,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Atlántico,Barranquilla,Barranquilla,No,10.963889,-74.796389,40.0,,Yes
676,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Cesar,Valledupar,Valledupar,No,10.46314,-73.253224,168.0,,Yes
677,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Boyacá,Muzo,Muzo,No,5.528968,-74.101293,888.0,,Yes
678,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Tolima,Armero,Unknown,No,4.964619444,-74.90488889,340.0,,Yes
679,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Sucre,Colosó,"Vereda El Sereno Alto, Quebrada El Sereno, arriba de la estación",No,9.5429389,-75.34,368.0,,Yes
680,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Tolima,Armero,Unknown,No,4.964619444,-74.90488889,340.0,,Yes
681,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Tolima,Armero,Unknown,No,4.964619444,-74.90488889,340.0,,Yes
682,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Magdalena,Santa Marta,Parque Nacional Natural Tayrona,No,11.32592132,-74.04263887,22.0,,Yes
683,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Magdalena,Santa Marta,Parque Nacional Natural Tayrona,No,11.32592132,-74.04263887,22.0,,Yes
684,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Cauca,Guapi,"Parque Nacional Natural Isla Gorgona, Isla Gorgona",No,2.967733207,-78.18392945,280.0,,Yes
685,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Cauca,Guapi,"Parque Nacional Natural Isla Gorgona, Isla Gorgona",No,2.967733207,-78.18392945,280.0,,Yes
686,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Cauca,Guapi,"Parque Nacional Natural Isla Gorgona, El Poblado, 1 km de camino El Poblado-Las Placas",No,2.967733207,-78.18392945,280.0,,Yes
687,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Cauca,Bolívar,Unknown,No,1.83498406,-76.96838877,1678.0,,Yes
688,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Magdalena,Santa Marta,"Alto Rí­o Cordova, región San Lorenzo",No,11.11475762,-74.0343243,2181.0,"Troubled locality, dubius species determination",No
689,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Chocó,Riosucio,"Paque Nacional Natural Los Katios, Vereda Sautatí¡",No,7.850056942,-77.16259356,119.0,,Yes
690,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Chocó,Riosucio,"Paque Nacional Natural Los Katios, Vereda Sautatí¡",No,7.850056942,-77.16259356,119.0,,Yes
691,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Tolima,Armero,Unknown,No,4.964619444,-74.90488889,340.0,,Yes
692,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Cesar,Chiriguaná,Unknown,No,9.361028,-73.59339,34.0,,Yes
693,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Chocó,Itsmina,Andagoyá,No,5.095455,-76.712853,87.0,,Yes
694,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Valle del Cauca,Cali,Rí­o Melí©ndez.,No,3.376388889,-76.56888889,1146.0,,Yes
695,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Boyacá,Puerto Boyacá,Unknown,No,6.012924722,-74.449795,146.0,,Yes
696,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Chocó,Itsmina,Andagoyá,No,5.095455,-76.712853,87.0,,Yes
